Read	Ref	flag	MAPQ	refPos	readLength	refAlnLength	matches	Inss	Dels	SNPs	medianQ	meanQ
7de66a11-1135-4c06-b8cf-c412f6e00261	NC_000962.3	16	60	4407468	232	120	119	1	1	0	19.978449	22.000000
f5448010-0921-4cb9-a25e-bda46fb691b7	NC_000962.3	0	9	3122882	258	109	103	2	3	4	18.422482	18.000000
0006d1e3-4b04-4b25-9375-475dd30c0bbc	NC_000962.3	16	60	1673812	269	166	160	2	4	4	18.698885	19.000000
45d45c06-d60a-4dcb-8755-0e0fac573229	NC_000962.3	0	60	3122603	329	214	209	4	6	1	19.276596	20.000000
7c511456-c1e8-47d2-9a4f-5ef38b06c599	NC_000962.3	16	60	1460635	683	592	543	20	10	29	18.670570	21.000000
da082217-504e-4fea-910c-e9a85f0c84a6	*	4	0	0	164	0	0	0	0	0	15.006098	15.000000
b2b69e0c-2432-4911-b757-c0d94229634d	NC_000962.3	0	60	3640900	543	385	333	33	15	19	12.801105	9.000000
eb6498d0-32e9-4b3c-9609-7beb1c010c65	NC_000962.3	16	60	1472422	719	638	556	32	18	50	13.559110	12.000000
9323bc74-4c84-4c73-911e-9000b4c24cfb	NC_000962.3	16	17	4248316	225	135	108	3	2	24	13.875556	13.000000
6d0ad962-11d9-4df5-8c95-572279564714	*	4	0	0	222	0	0	0	0	0	19.126125	20.000000
bddcf0a7-fd2b-4738-b6da-cbaa4faf2d43	NC_000962.3	16	60	490757	1135	1021	954	43	23	24	19.421144	21.000000
9787fc0a-3a46-4110-ab88-94338bb1644f	NC_000962.3	16	60	4243746	242	134	126	4	2	4	14.305785	12.000000
cb6ab585-d038-4684-8f11-8fa8af5a67a7	NC_000962.3	16	60	1305051	523	410	367	20	13	23	15.730402	15.000000
e84b977b-785a-4e40-82ba-1383cc70ab59	NC_000962.3	0	41	1460735	274	159	144	9	2	6	15.843065	15.000000
3b841e7d-e16c-4529-92b6-f38a05d34ed2	NC_000962.3	0	60	2154841	915	823	768	26	19	29	18.820765	20.000000
4fcb952a-e8ef-49c6-be92-9ced7594989d	*	4	0	0	255	0	0	0	0	0	18.678431	19.000000
a9a15430-145e-445a-b20a-1e297224c335	NC_000962.3	16	60	1673166	295	182	180	0	2	2	18.928814	20.000000
d5721669-6777-4c5e-ba30-d40037a30ef6	NC_000962.3	16	60	3121937	422	185	179	2	3	4	19.530806	20.000000
93cb4f7f-2f77-4442-8418-74f47feda0c2	NC_000962.3	16	60	800858	577	492	421	37	14	34	12.152513	10.000000
a281d3bc-0af9-4cee-9524-a059afd4e1bb	NC_000962.3	16	60	6503	951	814	782	17	23	15	19.765511	21.000000
9af4bfac-b9cb-4c12-ac5f-b67020320e1b	*	4	0	0	210	0	0	0	0	0	19.195238	20.000000
42c2b59f-921d-466a-9525-2de2a6ec9596	NC_000962.3	0	60	3119812	275	138	127	4	4	7	18.621819	21.000000
f82a921c-6042-4ab2-bc59-56d60a8608a3	NC_000962.3	0	60	3122096	533	158	146	9	5	3	13.675422	13.000000
cfbeebb3-1129-481a-97fc-ad23b5621781	NC_000962.3	16	60	1472423	1060	959	910	23	9	26	21.736792	23.000000
8864fdd1-2a37-4a75-be44-576578da622a	*	4	0	0	175	0	0	0	0	0	20.891428	23.000000
b0513402-b737-4960-b84f-f223811621fc	*	4	0	0	222	0	0	0	0	0	13.680181	10.000000
22e608ef-fa0f-419d-b8a2-a47d1ac534f6	NC_000962.3	16	60	4243169	952	831	776	35	27	20	17.734243	18.000000
b44a8207-1eb7-4d4f-a9bd-534ce325d0ac	NC_000962.3	16	60	4247362	586	465	438	20	13	7	20.919796	22.000000
d63276d6-344b-4157-bda7-134c2e6151ff	NC_000962.3	16	60	1673167	291	178	176	1	3	1	21.800688	24.000000
f6236eab-3e7a-4ac3-a530-bbbc417ed978	NC_000962.3	0	60	1461173	262	151	136	8	2	7	16.061069	15.000000
6e38af15-8f87-4e12-97f5-590eeb1262d8	NC_000962.3	0	60	1673233	808	695	668	10	8	17	22.084158	23.000000
b222126e-c866-4634-af50-5b66aedaa037	NC_000962.3	0	60	4407986	610	458	401	30	26	27	12.818033	10.000000
57bbe3fd-af25-438d-abf6-63c3cdac2bbe	NC_000962.3	16	60	3641114	431	325	303	8	10	14	18.522041	18.000000
0564297e-3866-465c-b067-6e7b176b09b7	NC_000962.3	0	60	1472950	684	580	541	19	13	20	19.904970	21.000000
d7016b07-d396-4825-9f86-0cb195a21583	NC_000962.3	0	52	4327531	246	131	125	4	3	2	18.845528	20.000000
b339a4d9-d95d-4540-b4ad-051061ce1f0b	*	4	0	0	298	0	0	0	0	0	15.751678	15.000000
45e137e8-4f04-4fac-86db-fc736b132c82	NC_000962.3	16	60	801184	363	259	231	4	3	24	17.449036	18.000000
8e8b453a-08bc-48ac-aec2-4e9ff3f9f63c	*	4	0	0	222	0	0	0	0	0	15.923424	14.000000
9e3f6ec9-f863-4740-baac-fac4838f807f	NC_000962.3	0	60	1475792	672	561	536	9	6	16	20.519344	22.500000
992cc71c-fc83-483d-a045-0c13b94d37b7	NC_000962.3	0	14	3122722	316	196	171	15	9	10	20.259493	21.000000
0afac98f-2fa3-4060-a151-fa3f5ced194e	NC_000962.3	16	60	6560	1130	1011	959	20	15	32	22.740707	25.000000
951ac3ed-2479-4c39-85da-ad94807964e0	NC_000962.3	16	60	3120022	307	209	185	7	4	17	17.315962	17.000000
72b7502d-9c05-4ecc-8ff2-c61f54d95c96	NC_000962.3	0	43	1305676	236	107	103	1	1	3	17.262712	18.000000
3e234589-7f94-4b75-bab7-d4543c90db75	NC_000962.3	16	60	781710	255	146	139	2	4	5	19.058823	20.000000
f0c66899-97fd-4f8b-bd0b-931d432b3189	NC_000962.3	0	8	3120063	273	156	144	8	5	4	19.113554	20.000000
801fc81a-f8d8-4822-b449-f85315305d60	NC_000962.3	0	60	3122660	385	332	252	3	7	77	15.846753	16.000000
c87c466f-7536-484e-9205-839849334d31	NC_000962.3	0	60	1476484	439	331	311	11	10	9	16.849659	17.000000
0ed67ac3-9248-4def-8056-311b1d8ba912	NC_000962.3	0	60	1472506	1129	1028	935	54	30	39	15.556245	15.000000
397d25e3-cb74-4037-a617-0a062736cbb7	NC_000962.3	0	60	760861	584	506	429	31	12	46	16.232876	16.000000
03f222ec-ad52-4a37-9afc-70d681984219	NC_000962.3	0	60	4247962	619	502	472	18	10	12	20.675283	22.000000
c746a1f1-491d-4376-9f4c-1687c409b53a	NC_000962.3	0	60	4407601	939	830	757	36	21	37	19.353567	20.000000
0c9541b4-15c6-4752-82e4-f8b7a34eb720	NC_000962.3	0	7	3122674	447	173	142	14	0	17	19.371365	21.000000
545647a7-c928-4486-8735-9438e4d27e94	NC_000962.3	16	1	2155451	198	84	83	1	2	0	19.262627	19.000000
0a67a621-1b8c-41aa-bbaa-7de40bcb42ec	NC_000962.3	0	60	1303829	444	340	313	18	6	9	15.900901	16.000000
12cbf6a5-64a9-4b3a-823e-7d24e9de5d0a	NC_000962.3	16	60	1674457	489	368	318	19	17	31	13.515337	11.000000
b5e128cf-c7bc-4f64-9b91-1a7ffad8f92d	NC_000962.3	0	60	1475969	247	153	142	0	0	11	20.995951	22.000000
1a74bab6-74d2-4599-b16d-123eca88f2c9	NC_000962.3	0	20	1472977	212	89	86	3	0	0	19.108490	20.000000
ea896813-30b9-4469-a10e-7c64ca06a020	NC_000962.3	0	31	782274	249	134	127	5	8	2	16.995983	18.000000
116abdfb-8b45-4e82-a5ba-5a43f91c2ed4	NC_000962.3	16	60	1475741	881	710	667	19	21	24	19.862656	21.000000
1154c6ea-ccd5-4990-9196-9055d796745d	NC_000962.3	0	60	529167	591	486	464	9	10	13	21.487310	24.000000
c43987c6-ae7a-4018-babb-478622a7fb5e	NC_000962.3	0	60	6798	1010	940	818	62	17	60	13.728713	12.000000
cc350bef-520c-4605-a6b6-a6bcff1eae5e	NC_000962.3	0	60	4247754	354	251	243	3	1	5	22.002825	23.000000
a6308f0e-4786-4dde-a649-c94f475d372a	NC_000962.3	0	60	4327175	577	488	446	20	10	22	20.242634	22.000000
d745f264-003a-47e5-855d-295962c03f7f	NC_000962.3	16	60	1460884	487	376	352	16	15	8	17.845995	18.000000
2945713c-9452-4177-b348-54c8b0da2191	NC_000962.3	0	50	1674432	221	116	110	0	0	6	16.828054	17.000000
dc9d2383-e3d2-4cbd-a3e1-c7afe07ede2e	NC_000962.3	0	33	3121919	206	101	92	4	2	5	19.388350	21.000000
fac5d778-5606-40e1-9991-fb596d28cd80	NC_000962.3	0	60	3641460	387	276	270	6	6	0	20.480619	21.000000
9dfbbb2c-900c-443b-a110-e4d38f84942a	NC_000962.3	0	60	3641350	475	378	372	2	3	4	22.877895	24.000000
0c7a6fdb-b8c2-4947-ad17-291daffea86b	NC_000962.3	0	4	1918720	193	74	72	1	1	1	18.844559	20.000000
a377e53b-056b-435e-bba4-cabd3c83f471	NC_000962.3	0	60	1475861	1041	872	797	33	16	42	18.964457	20.000000
60e39937-42c0-4e46-a4df-539ee355a173	NC_000962.3	16	9	2154736	188	74	70	1	0	3	20.244680	22.000000
959ad02e-0173-4712-952e-93ad8a8f33dd	NC_000962.3	0	60	801334	276	157	150	4	0	3	22.492754	25.000000
375aef53-4a63-478a-9295-650f86ab67c9	NC_000962.3	0	11	529582	219	93	90	1	2	2	18.716894	20.000000
34636248-da6e-4aa8-ba8c-cb0c0e31681a	NC_000962.3	0	60	4407640	528	413	401	9	2	3	20.242424	21.500000
f0aa8ed3-cd04-4086-90cd-6184880a0d30	NC_000962.3	16	60	4326952	352	243	230	10	2	3	22.417614	25.000000
8f7d2632-0c17-4214-8110-7cc620dd0a45	*	4	0	0	263	0	0	0	0	0	15.501901	13.000000
634cee52-0723-4ff3-9de9-d0ff0339949c	NC_000962.3	0	29	3119994	305	192	173	7	2	12	16.383606	17.000000
822d0393-0e44-4174-8589-87e1ac2eb54c	NC_000962.3	0	60	1472918	298	199	184	5	1	10	17.036913	17.000000
f5f9209b-8144-475b-8079-7773d4db3ff3	*	4	0	0	198	0	0	0	0	0	22.803030	24.000000
9d3e1c51-aec2-4168-a18d-15912931b5f6	NC_000962.3	16	59	801004	223	113	110	0	2	3	18.605381	20.000000
99a0d8c7-1f9a-467c-8391-f9af8c7f2fa8	NC_000962.3	0	60	1472575	1066	956	871	47	32	38	18.370544	19.000000
bb77cdea-a222-4a76-ab71-0a45c0e4e62e	NC_000962.3	0	60	491146	822	723	680	22	15	21	19.287106	20.000000
0c7ad187-0426-4012-85d6-01111d6907ad	NC_000962.3	0	52	3122188	231	118	109	2	1	7	15.480519	14.000000
5b34a3bc-e2c8-40b5-8a46-625286887047	NC_000962.3	16	60	4407452	487	375	331	20	21	24	13.262834	11.000000
b70c68e9-d0ef-4ef4-a3b4-13c44b3422fc	NC_000962.3	0	60	3641379	416	315	302	6	12	7	18.514423	19.500000
4753333f-9fb8-44c9-8f40-31e467a826b1	NC_000962.3	16	60	4247385	881	737	660	36	39	41	15.185017	14.000000
ec104b1d-461e-4b98-8863-5d156b18eb8e	NC_000962.3	0	60	3122085	323	159	154	2	1	3	19.170279	19.000000
466bfb56-401f-4e8a-81fc-875c3d7b3fa9	NC_000962.3	0	60	1476336	589	490	466	9	3	15	20.636673	22.000000
4eb4ea18-cad9-4108-a822-189b652652df	NC_000962.3	0	60	760794	661	574	482	43	9	49	15.939486	14.000000
2893b920-94c9-42ad-8f0d-9fc3a3f1c11c	*	4	0	0	219	0	0	0	0	0	15.922375	14.000000
270578ff-5052-47e5-999e-6194f8efc7f9	NC_000962.3	0	5	1917955	212	72	71	1	0	0	17.599056	17.500000
7ce6ff2e-ffc8-416b-83dd-64a596bf8348	NC_000962.3	16	60	4243681	310	199	188	8	2	3	16.283871	17.000000
132763a0-3dd1-40c3-9abb-d181f8fbb521	*	4	0	0	254	0	0	0	0	0	14.326772	11.000000
ee2b1b6b-8620-46e0-82e0-7e1031a3b047	NC_000962.3	0	60	3986926	912	794	742	25	25	27	21.052631	22.000000
9e36f438-752c-4527-83ff-26b5269b66fa	NC_000962.3	0	60	529054	718	620	592	10	15	18	22.538998	24.000000
943d7c0b-86ff-4714-bc5f-2598c8cca962	NC_000962.3	16	60	1917722	1073	965	942	11	5	12	23.604847	25.000000
d49553e2-97bb-4fc2-a4e0-2b4268faceb7	NC_000962.3	0	60	3642042	523	414	384	19	12	11	14.992352	14.000000
0e3341f0-24b0-4025-a49b-fa556a913fb8	NC_000962.3	16	6	3120240	297	134	123	2	4	9	21.013468	22.000000
76eeed46-1c0a-4354-bd94-007e3b6165ac	NC_000962.3	0	60	1460467	1022	922	869	25	16	28	19.617416	21.000000
a4866547-4545-4105-a449-7fd2f7cf4206	*	4	0	0	170	0	0	0	0	0	18.058823	19.000000
a34c0ae0-514b-4dad-8308-7d4c0afdf087	*	4	0	0	243	0	0	0	0	0	14.238683	13.000000
829b2565-079a-475e-b6c2-53bcdeaca943	NC_000962.3	0	60	4248131	852	336	317	12	4	7	20.163145	22.000000
829b2565-079a-475e-b6c2-53bcdeaca943	NC_000962.3	2064	60	4247861	257	257	251	5	1	1	24.719845	27.000000
da5aaff4-0dc5-41cc-a4ff-36a71d4d0ff3	NC_000962.3	0	60	3122536	304	209	196	10	0	3	20.611841	22.000000
6da7723a-568e-4d32-9ada-002b955a471a	NC_000962.3	0	60	4247632	946	837	805	19	7	13	23.572939	25.000000
37030892-c1aa-488d-9d8c-5ddcee023fd8	NC_000962.3	0	60	3640914	943	826	799	12	8	15	23.477200	25.000000
c9379ee4-b38d-4ba6-9322-3ce02c8ea742	NC_000962.3	16	60	4247363	299	183	181	1	0	1	23.023411	25.000000
910999e8-987e-4475-8d58-55f86d5f4a2e	NC_000962.3	0	60	3120206	343	213	199	8	6	6	17.303207	18.000000
65fcaaf8-1367-4d88-9827-fa88e527c855	NC_000962.3	16	60	4407706	675	573	511	36	9	26	16.342222	16.000000
8489f21d-1774-4f74-a010-e050658ff7ce	NC_000962.3	16	20	779269	255	138	128	4	1	6	14.674510	13.000000
9ccb71e4-1ebb-45df-9aef-0ed576e4cad8	NC_000962.3	16	31	3121946	408	231	197	19	14	15	21.041666	23.000000
49855fa2-a09c-4c38-aa83-06383aeb85df	NC_000962.3	16	60	7049	767	656	625	20	12	11	23.157757	25.000000
47ee9941-7a79-4c43-9952-9f45782c6f33	NC_000962.3	0	60	781813	712	597	561	22	9	14	18.772472	19.000000
9504ff51-7378-46f4-9ebe-ebb19dbf8a99	NC_000962.3	0	60	2155495	279	170	164	4	1	2	21.749104	24.000000
4f5a067a-efe6-4636-b7a8-57b7f1edf326	NC_000962.3	0	60	6838	413	306	272	8	0	26	15.634382	15.000000
9d477d76-04a9-44d2-8500-eb58ed03d6ab	NC_000962.3	0	60	4247611	846	774	726	9	4	39	20.725769	22.000000
6aeb0372-e9a8-4980-83a5-79e680d89dc1	NC_000962.3	16	60	1476536	318	244	212	8	3	24	17.493711	18.000000
41b3bf4b-a0bb-4d3d-997a-b8634c42e655	NC_000962.3	0	3	1460477	297	169	161	6	9	2	14.552189	15.000000
06aa7123-b5c7-4f8a-a66b-0500cbbf7f03	*	4	0	0	215	0	0	0	0	0	17.386047	16.000000
56796f74-3b1e-4083-9269-e00ef466ca1c	NC_000962.3	0	60	4247632	938	836	764	32	31	40	17.169510	17.000000
b3c493e9-f115-444c-b725-92de4b90afdb	NC_000962.3	0	60	779220	373	257	242	9	0	6	19.973190	21.000000
8ec9e417-4204-4f88-8ea7-d1ea9ba49d88	*	4	0	0	256	0	0	0	0	0	17.484375	17.500000
bd6d017e-0a97-4cb6-8716-f58b0552e3b6	NC_000962.3	0	60	3642462	552	434	400	6	12	28	17.269928	17.000000
018e90f0-c361-416a-a997-8527f868a6f2	NC_000962.3	0	60	1674687	390	288	276	1	1	11	23.230770	25.000000
413f6f0f-871e-4877-a73b-e8c7c126a986	NC_000962.3	0	60	1473030	618	501	489	7	9	5	21.357605	22.000000
181b9904-55c6-4ff8-b93f-be8830ba714f	NC_000962.3	0	60	1917798	1101	1002	961	24	9	17	21.123524	23.000000
bc2c5460-db40-4851-a80d-a6dee0fc965e	NC_000962.3	16	60	4247362	1149	1057	975	38	25	44	18.104439	19.000000
b96f8ae1-43bb-4c5f-8261-8ac48303c693	NC_000962.3	16	60	3640554	483	365	348	13	8	4	19.242235	20.000000
ec92eb35-5797-45d1-ad05-0fb2710a6b04	NC_000962.3	16	60	4326610	986	886	867	11	5	8	24.104462	26.000000
3a1c8314-c4c2-4c97-83d8-53e0fd58776f	NC_000962.3	0	60	1461192	310	196	195	1	4	0	23.793549	26.000000
982f6f0a-23dd-46f2-83e7-6d6c19173b58	NC_000962.3	16	60	4248268	301	187	174	2	1	11	16.724253	16.000000
1203eedd-6fca-4926-994c-5693a7102be4	NC_000962.3	0	60	3121978	290	144	139	1	1	4	21.024137	23.000000
1203eedd-6fca-4926-994c-5693a7102be4	NC_000962.3	2048	7	3120068	146	149	130	7	9	12	22.794521	23.000000
aa6b9e14-3fdf-4c97-a3df-5d5f4ac69877	NC_000962.3	0	60	3122225	264	110	106	1	3	3	19.750000	20.500000
3596a683-7ed3-4316-ba33-e48153fd3bf0	NC_000962.3	0	60	1918358	569	439	423	4	3	12	23.295256	25.000000
df040202-c149-47b5-a9ed-8fabb421ac41	NC_000962.3	16	60	1472422	908	800	754	19	20	27	19.963655	21.000000
60dfbcbb-b418-44df-b118-1d47122e27f3	NC_000962.3	16	60	4326611	569	464	450	8	1	6	19.894552	20.500000
3ada7edc-021b-46fe-95ad-f6f4bf18f99a	NC_000962.3	16	60	1304730	345	238	221	8	8	9	16.168116	15.000000
3320e1b0-561e-43eb-9808-e3930b77bf6d	NC_000962.3	0	60	4248078	506	390	382	6	5	2	24.239130	26.000000
bf22b5c2-fbc4-4a95-8127-3de71f57c54c	NC_000962.3	16	60	800473	797	696	659	18	9	19	20.198244	22.000000
fe170b44-b8cb-4007-a81c-e86436f6ea87	NC_000962.3	16	60	1302978	533	422	377	27	8	18	14.703565	13.000000
a2a9f459-c67d-4a47-ba2e-a55822ae45dc	NC_000962.3	0	60	3986791	1047	930	903	16	11	11	22.370583	24.000000
5ec4732a-9c80-4c98-8e13-4e43cf06e140	NC_000962.3	16	60	760835	492	386	368	8	2	10	22.221544	24.000000
de5f3921-b975-4168-917b-815e9943a8f6	NC_000962.3	0	60	491627	527	235	217	12	7	6	19.092979	20.000000
50705ff1-7704-4a73-aa93-1189a17034c7	NC_000962.3	16	60	3641126	522	422	380	19	11	23	18.657087	19.000000
b3ce2ca1-fdca-4ce0-9d10-c42aee2316b0	NC_000962.3	16	60	760652	495	375	364	8	3	3	23.486868	25.000000
bae92016-0830-46d3-a117-56fc06695b00	NC_000962.3	0	60	4247709	860	759	707	23	9	29	19.109303	20.000000
c8d717a9-f0ed-4039-98a4-e955df8d353d	NC_000962.3	0	60	760370	408	294	276	5	6	13	16.357843	16.500000
ddc5a1b6-710e-4b9b-b6ce-69074fe134de	*	4	0	0	267	0	0	0	0	0	18.142323	19.000000
47727041-6489-44fe-ba88-e3e9e6199aba	*	4	0	0	170	0	0	0	0	0	21.323530	24.000000
d8f3a8b0-2819-4b37-a4f4-cc88ce883fe5	*	4	0	0	208	0	0	0	0	0	18.298077	17.500000
753e340c-750c-49e6-9e3a-6c26ffd09e26	NC_000962.3	16	60	3987174	497	378	355	14	8	9	18.539236	19.000000
ee79c9f5-2633-4a50-898a-3a9d8afcc125	NC_000962.3	16	60	4407257	1018	893	836	31	28	26	18.555992	19.000000
a2bac2ed-6dc8-40ec-9749-17904648d8cb	*	4	0	0	322	0	0	0	0	0	11.453416	10.000000
1ee97a14-5651-4135-86c2-186907d0ce7f	NC_000962.3	16	54	1460465	208	105	97	2	1	6	20.350962	22.000000
b8e601a2-b528-443b-b36c-b5d301befdd1	*	4	0	0	254	0	0	0	0	0	14.842520	15.000000
0cff43d8-e699-443f-beca-0aafe6fadd1c	NC_000962.3	0	60	1461192	300	195	182	6	2	7	18.969999	19.000000
944425fb-e5ea-4970-9a0b-b12f36a0063e	NC_000962.3	0	57	1472450	210	100	97	0	0	3	19.495237	20.000000
cc98d0ab-1ab0-4fd1-80b5-38dbf3e1654a	NC_000962.3	16	60	1460464	639	527	472	33	14	22	14.557120	13.000000
258a9bab-5170-45e7-9971-9a26e6741e95	NC_000962.3	0	60	490817	1146	1046	997	20	20	29	20.613438	22.000000
868b696e-36bf-4401-8279-dd719a3cb566	NC_000962.3	16	59	1673209	281	139	126	7	1	6	17.395018	18.000000
93b7c94e-b118-4fd5-b036-0fd78c9588b9	NC_000962.3	0	60	3642045	487	382	361	8	6	13	22.039015	24.000000
6acdd315-91d0-4d71-b863-789724e57f92	NC_000962.3	16	60	1472897	290	176	171	2	2	3	20.217241	22.000000
264b33d4-b53f-46d4-aaa3-a489bcf91ca6	NC_000962.3	0	60	2155090	676	574	544	14	7	16	19.642012	20.000000
6126be1f-3b25-4842-9c28-8bc2524998f3	NC_000962.3	16	32	760917	229	112	108	1	2	3	16.497816	16.000000
03ee1413-a355-48b3-8493-6893c4049ee6	NC_000962.3	16	60	3641823	738	653	603	26	21	24	14.192412	13.000000
c96274f6-7876-4551-9524-4e33df64c9a5	NC_000962.3	16	60	6505	594	501	462	21	8	18	16.131313	15.000000
9d6e93fb-5e3b-499f-bcfd-396eee8fdf2a	*	4	0	0	238	0	0	0	0	0	17.882353	19.000000
1f55958c-a131-4a4a-afa1-2df84d135e32	NC_000962.3	0	60	1472547	353	226	216	8	2	2	17.373938	18.500000
36b509b9-c803-4d2c-afe8-0a776c77a293	NC_000962.3	16	60	4407578	822	706	660	36	15	10	20.047445	22.000000
b41fb29e-d2a9-473c-9e7e-facf9d010d29	NC_000962.3	16	60	6707	1127	1021	981	24	9	16	22.400177	24.000000
def416f9-b554-4f0b-bccd-d4cc2d3fa29f	NC_000962.3	16	60	1917723	960	877	814	23	13	40	19.641666	21.000000
de137d76-2d0a-4ecb-91bc-aa39498c5eb2	NC_000962.3	16	60	2154741	669	568	491	42	22	35	11.988042	10.000000
7e3fff87-8f91-47fa-a976-44aabe81c717	NC_000962.3	0	11	3122743	470	249	218	19	20	12	20.604256	23.000000
7e3fff87-8f91-47fa-a976-44aabe81c717	NC_000962.3	256	0	3122441	470	264	223	27	14	14	0.000000	0.000000
7e3fff87-8f91-47fa-a976-44aabe81c717	NC_000962.3	256	0	3123095	470	336	275	31	29	30	0.000000	0.000000
efccebd0-19a5-40c7-b8de-ed91e519bab6	NC_000962.3	16	54	2155431	220	114	106	4	1	4	21.886364	23.000000
db8b5ff4-64e1-4cf1-9fd3-4d11a8893956	NC_000962.3	0	36	3123029	330	209	184	12	6	13	16.184849	17.000000
db8b5ff4-64e1-4cf1-9fd3-4d11a8893956	NC_000962.3	256	0	3120061	330	189	159	13	7	17	0.000000	0.000000
358f9236-a437-4fdf-9fdd-2e1ad84fbb9c	NC_000962.3	0	22	3122656	253	144	133	6	0	5	15.442688	15.000000
ae287630-5921-4dc3-a3e2-f7b1828ea247	NC_000962.3	0	60	1674520	547	453	422	11	8	20	18.354662	19.000000
87892149-1f33-4da3-97c5-980905ca52e9	NC_000962.3	16	60	4247362	226	128	124	1	1	3	15.274336	15.000000
33bca49f-c2da-4cab-98fd-4b555229f63b	*	4	0	0	247	0	0	0	0	0	14.404859	13.000000
eb592d6f-4d19-4d8b-ba1e-b7ce59b4721b	NC_000962.3	0	27	3122656	198	89	83	2	0	4	17.828283	17.000000
5e756ee4-e946-484e-894b-8359815ec2e1	NC_000962.3	0	60	3640571	293	197	187	3	1	7	17.890785	18.500000
8f33513f-f72b-4a5e-b673-cf1303fe0096	NC_000962.3	0	40	3122086	321	134	125	1	0	8	21.305296	23.000000
8f33513f-f72b-4a5e-b673-cf1303fe0096	NC_000962.3	2048	2	3120152	175	171	139	20	16	12	24.554285	25.000000
ca9dadd7-6c8c-4055-bb36-3e2559032409	NC_000962.3	16	60	4327412	355	257	232	11	5	14	17.453522	18.000000
7dffe8c9-923b-4283-9239-77b897524a07	NC_000962.3	0	1	3120349	197	90	82	2	3	6	17.441624	16.000000
d7ea8ff6-ddbb-44a1-a6ee-0bfc6af95536	NC_000962.3	0	60	2154737	307	205	188	5	1	12	18.530945	19.000000
2f56ab70-5edf-4932-a7db-88a826eb4b97	NC_000962.3	0	3	1472576	209	96	83	6	0	7	19.928230	23.000000
65e13969-efcc-4580-9631-1a7d356bb1f1	NC_000962.3	16	60	1475742	329	214	206	3	1	5	20.635258	21.000000
d91045d4-4eb0-4f3d-ada2-fd45d9085f7d	*	4	0	0	242	0	0	0	0	0	14.632232	13.000000
da18858d-43de-43ee-9c31-d2a173a42276	NC_000962.3	0	60	3642048	430	316	299	12	4	5	18.004652	19.000000
9127b0c1-be51-4921-9b56-195e00c4328c	*	4	0	0	189	0	0	0	0	0	13.322751	10.000000
6d9a075a-1103-4144-83cf-071845e62050	NC_000962.3	16	5	3122103	419	123	105	11	0	7	14.789976	13.000000
b3844f06-439f-49d2-9d90-f01333b947be	*	4	0	0	210	0	0	0	0	0	13.328571	13.000000
666622c5-5b71-43ef-947c-5ae2f098b0ab	NC_000962.3	16	21	3119805	233	124	114	2	0	8	14.592275	11.500000
9e3ef194-5d7a-4c3b-af81-3f8de7cc68a4	NC_000962.3	0	60	4247626	318	220	193	3	7	24	12.924528	12.000000
77a4be36-3ebc-4cd6-a8f7-93481acee484	NC_000962.3	0	60	3122085	249	152	144	4	1	4	21.847389	23.000000
dead7217-92a5-4a7a-a7e2-d42028d6e1dd	*	4	0	0	262	0	0	0	0	0	18.797710	20.000000
6bc84b3d-eac4-44f1-99cf-21128b45f7aa	NC_000962.3	0	60	4243431	725	591	578	9	24	4	21.691034	23.000000
5d2c591e-489c-4442-ae5b-0c0d275b6150	*	4	0	0	297	0	0	0	0	0	14.528620	14.000000
119971ca-5c8b-4ddd-a0e8-2eda3563f5ac	NC_000962.3	16	46	1918419	288	166	152	6	8	8	16.277779	16.000000
19d3ac07-499a-4233-b2f9-02a9a4ca215f	NC_000962.3	16	60	528757	434	332	312	7	1	13	18.891705	21.000000
0a992489-d4be-408f-9d08-987cbdb7e19c	*	4	0	0	180	0	0	0	0	0	15.588889	13.500000
8acfbdcd-4c59-46d3-a1c2-72795c57b298	NC_000962.3	0	13	3120193	289	128	121	4	5	3	17.602076	17.000000
d02019ed-83ce-4e8a-bec2-1dbd8302e985	NC_000962.3	16	60	3122541	301	233	193	5	2	35	13.561461	12.000000
7873152e-d4b0-4c37-a3bb-8c98c9c37d51	NC_000962.3	0	60	4326927	867	734	714	5	11	15	22.382929	25.000000
6c0481c0-2e95-4576-8afc-abad271910d4	NC_000962.3	0	60	1917872	325	222	209	3	1	10	19.603077	22.000000
3e04cf05-8929-4eca-95a9-ee76eb4d6ad0	NC_000962.3	0	60	4407336	971	862	782	38	30	42	18.321318	19.000000
edcaab45-99d3-4554-8e36-35ef317e8a4f	NC_000962.3	0	60	1473008	627	525	472	25	27	28	14.135566	13.000000
6d1133b6-5ba8-4ec8-963b-2b8bbf852986	NC_000962.3	16	60	3122085	367	218	191	13	6	14	14.923706	14.000000
1391d976-87d6-460d-afa1-4a2bcf478cc0	NC_000962.3	0	60	4326636	580	475	461	6	1	8	21.313793	23.000000
220ff6c4-8de8-4d50-b2a1-6d12bf030a2f	NC_000962.3	0	36	3122230	272	105	98	4	3	3	17.408089	17.000000
6a2c4730-5073-414e-bf7c-04ef0623acd6	NC_000962.3	0	19	3122030	224	92	88	3	1	1	20.169643	21.000000
e4625e9c-1c47-4260-b3eb-81f27f58e9be	*	4	0	0	205	0	0	0	0	0	15.960976	15.000000
e68f935d-e723-4ac9-ad2b-e64c8a472dad	NC_000962.3	0	60	1460565	913	818	744	44	19	30	18.204819	18.000000
